audio_id,audio_duration,e22_reference_text,corrected_reference_text,whisper_large_v2_prediction,whisper_large_v2_label,whisper_large_v2_hallucination_text,whisper_large_v2_hallucination_json,whisper_large_v3_prediction,whisper_large_v3_label,whisper_large_v3_hallucination_text,whisper_large_v3_hallucination_json,whisper_large_v3_turbo_prediction,whisper_large_v3_turbo_label,whisper_large_v3_turbo_hallucination_text,whisper_large_v3_turbo_hallucination_json,crisper_whisper_prediction,crisper_whisper_label,crisper_whisper_hallucination_text,crisper_whisper_hallucination_json,canary_prediction,canary_label,canary_hallucination_text,canary_hallucination_json,canary_flash_prediction,canary_flash_label,canary_flash_hallucination_text,canary_flash_hallucination_json,parakeet_prediction,parakeet_label,parakeet_hallucination_text,parakeet_hallucination_json,phi4_prediction,phi4_label,phi4_hallucination_text,phi4_hallucination_json,granite_prediction,granite_label,granite_hallucination_text,granite_hallucination_json,,split
102_4468654.wav,9.2799375,"224 million Euro in the first nine months of the year, with an increase compared to 2020 of 71 million Euro, 46%.",€224000000 in the 1st 9 months of the year with an increase compared to 2020 of €71000000 46%, to,No hallucination,,[]," €224 million in the first nine months of the year, with an increase compared to 2020 of €71 million, or 46%.",No hallucination,,[]," $224 million in the first nine months of the year, with an increase compared to 2020 of $71 million, 46%.",No hallucination,,[],"224 million Euro in the first nine months of the year, with an increase compared to 2020 of 71 million Euro, 46 percent. The.",No hallucination,,[],one hundred twenty four million euros in the first nine months of the year with an increase compared to twenty twenty of seventy one million euros of forty six percent.,No hallucination,,[],one hundred twenty four million euros in the first nine months of the year with an increase compared to twenty twenty of seventy one million euros of forty six percent.,Hallucination or looping,one; of,"[{""text"": ""one"", ""start"": 0, ""end"": 3, ""labels"": [""Hallucination""]}, {""text"": ""of"", ""start"": 147, ""end"": 149, ""labels"": [""Hallucination""]}]","124 million Euro in the first nine months of the year, with an increase compared to 2020 of 71 million Euro of 46%.",No hallucination,,[],"224 million euro in the first nine months of the year with an increase compared to 2020 of 71 million euro, 46%.",No hallucination,,[],124 million euro in the first nine months of the year with an increase compared to 2020 of 71 million euro 46%,No hallucination,,[],,train
102_4474506.wav,6.8200625,"Uh, labeling of fulfillment, uh, a better labeling of fulfillment methods, members will be easily, be can e-…",labeling of fulfill a better labeling of fulfillment methods members can will be easily be, a labeling of fulfillment uh... uh... a better labeling of fulfillment methods members can it will be easily be it can be it will be,No hallucination,,[], A better labeling of fulfillment methods.,No hallucination,,[], a better labeling of fulfillment methods. Members can easily be...,No hallucination,,[],A labeling of fulfillment [UH] a better labeling of fulfillment methods. Members can will be easily be can eat.,Hallucination or looping,eat.,"[{""text"": ""eat."", ""start"": 107, ""end"": 111, ""labels"": [""Hallucination""]}]","labeling of fulfillment, a better labeling of fulfillment methods. Members can easily be can easily be can",No hallucination,,[],labeling of fulfillment a better labeling of fulfillment methods. Members will,No hallucination,,[],Labeling of fulfillment a better labeling of fulfillment methods. Members can will be easily be it can easily.,No hallucination,,[],"Uh, labeling of fulfillment, uh, uh, a better labeling of fulfillment methods, members can, will be, be, can easily…",No hallucination,,[],labeling of fulfillment a better labeling of fulfillment methods members can will be can eat,Hallucination or looping,eat,"[{""text"": ""eat"", ""start"": 89, ""end"": 92, ""labels"": [""Hallucination""]}]",,train
102_4481552.wav,3.2600625,"Thank you, Vipul.",thank you vopil, What do you think?,No hallucination,,[]," duty. Thank you, Vipul.",No hallucination,,[], to you. Thank you Vapil.,Hallucination or looping,to you.,"[{""text"": ""to you."", ""start"": 1, ""end"": 8, ""labels"": [""Hallucination""]}]", Thank you Vipul.,No hallucination,,[],"Thank you, Vapil.",No hallucination,,[],"What do you do? Thank you, Wapil. Well done.",Hallucination or looping,Well done.,"[{""text"": ""Well done."", ""start"": 34, ""end"": 44, ""labels"": [""Hallucination""]}]","Thank you, Vopil.",No hallucination,,[],"Thank you, Viplav.",Hallucination or looping,Viplav.,"[{""text"": ""Viplav."", ""start"": 11, ""end"": 18, ""labels"": [""Hallucination""]}]",thank you vopil,No hallucination,,[],,train
103_4464164.wav,6.2200625,"Now, on cap X, the plan is on slide nine.",now on capex deployment on," flight. Now, on Capex, the plumbing comes like no tomorrow.",Hallucination or looping,no tomorrow.,"[{""text"": ""no tomorrow."", ""start"": 48, ""end"": 60, ""labels"": [""Hallucination""]}]", slide now on CapEx deployment on slide,No hallucination,,[]," slide. Now, on CAPEX, the plumbing on slide.",No hallucination,,[],The slide now on CapEx [UH] Deploming on slide.,No hallucination,,[],Now on CapEx deployment on slide.,No hallucination,,[],,No hallucination,,[],Now on Cape Exploming on Sliding.,No hallucination,,[],"Now on CapEx, the plan on Slide 14.",Hallucination or looping,14,"[{""text"": ""14."", ""start"": 32, ""end"": 35, ""labels"": [""Hallucination""]}]",now on capex uh deployment on slide nine,Hallucination or looping,nine,"[{""text"": ""nine"", ""start"": 36, ""end"": 40, ""labels"": [""Hallucination""]}]",,test
103_4469075.wav,0.640125,"specific to, to Leatt?",to till the,,No hallucination,,[], to the end.,No hallucination,,[], to Leo.,No hallucination,,[],"To, to the.",No hallucination,,[],"Okay, still.",Hallucination or looping,"Okay, still.","[{""text"": ""Okay, still."", ""start"": 0, ""end"": 12, ""labels"": [""Hallucination""]}]",to to the year.,No hallucination,,[],Yeah.,No hallucination,,[],"to, to…",No hallucination,,[],to the,No hallucination,,[],,train
103_4483623.wav,2.7000625,Exco's financial position remains very strong.,exco is financial position remains very strong," Mexico's financial position remains very strong. As we look to the future, we will continue to monitor the situation in Mexico. Thank you. And we will see you next time. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye.",Hallucination or looping,"we look to the future, we will continue to monitor the situation in Mexico. Thank you. And we will see you next time. Bye.; Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye.","[{""text"": ""we look to the future, we will continue to monitor the situation in Mexico. Thank you. And we will see you next time. Bye."", ""start"": 53, ""end"": 175, ""labels"": [""Hallucination""]}, {""text"": ""Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye."", ""start"": 176, ""end"": 280, ""labels"": [""Looping Hallucination""]}]", Mexico's financial position remains very strong.,No hallucination,,[], Exco's financial position remains very strong.,No hallucination,,[],Exco's financial position remains very strong. As,No hallucination,,[],Mexico's financial position remains very strong.,No hallucination,,[],Mexico's financial position remains very strong.,No hallucination,,[],Mexico's financial position remains very strong.,No hallucination,,[],Mexico's financial position remains very strong.,No hallucination,,[],nexi's financial position remains very strong,No hallucination,,[],,test
1049_4469669.wav,1.86025,"Has, uh, also responding.",also responding," is also responding, I think.",Hallucination or looping,think.,"[{""text"": ""think."", ""start"": 23, ""end"": 29, ""labels"": [""Hallucination""]}]", I was also responding.,Hallucination or looping,I was,"[{""text"": ""I was"", ""start"": 1, ""end"": 6, ""labels"": [""Hallucination""]}]"," As I was also responding,",Hallucination or looping,As; I was,"[{""text"": ""As"", ""start"": 1, ""end"": 3, ""labels"": [""Hallucination""]}, {""text"": ""I was"", ""start"": 4, ""end"": 9, ""labels"": [""Hallucination""]}]",Has [UH] also responded. I.,Hallucination or looping,responded,"[{""text"": ""responded"", ""start"": 14, ""end"": 23, ""labels"": [""Hallucination""]}]",That is also responding.,Hallucination or looping,That is,"[{""text"": ""That is"", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",as I'm also responding. I,No hallucination,,[],As uh also responding.,No hallucination,,[],as are also responding,No hallucination,,[],as also responding i,No hallucination,,[],,train
104_4453076.wav,25.6400625,"Un- unfortunate- <silence> Hello? A.J. Pardon the interruption. We have lost the line for speaker Rachel. Other presenters, please take over.",pardon the interruption we have lost the line to other presenters please take over," last few months. I'm sorry to interrupt. We have lost the line for two television. Other presenters, please take over. Thank you.",Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 120, ""end"": 130, ""labels"": [""Hallucination""]}]"," last few months. And for today... Hello? Yes? Pardon the interruption. We have lost line to take a briefing. Other presenters please take over. Okay, take over.",No hallucination,,[], last few months.,No hallucination,,[], [UH] [UH],No hallucination,,[],I'm sorry. Pardon the interruption. We have lost the line to take away from you. Are the person pleased to take away?,No hallucination,,[],,No hallucination,,[],"Last few months. I mean, unfortunately. Pardon the interruption. We have lost the name to speak away. Other presenters, please take over.",No hallucination,,[],"Okay. Pardon the interruption, we have lost the line. Are the presenters, please take over.",No hallucination,,[],thank you for the interruption we have lost the line with two other persons please take over,No hallucination,,[],,test
104_4466718.wav,2.7200625,Credit reliefs continued decreasing.,pray reliefs continue decreasing, Prey reliefs continue decreasing. The end.,Hallucination or looping,end,"[{""text"": ""end"", ""start"": 39, ""end"": 42, ""labels"": [""Hallucination""]}]", Pray reliefs continue decreasing.,No hallucination,,[], Brave leaves continue decreasing.,No hallucination,,[],Free reliefs continue decreasing.,No hallucination,,[],Pray reliefs continue decreasing.,No hallucination,,[],Pray reliefs continue decreasing.,No hallucination,,[],Fraval leaves continue decreasing.,No hallucination,,[],Free cash flow continued decreasing.,Hallucination or looping,Free cash flow,"[{""text"": ""Free cash flow"", ""start"": 0, ""end"": 14, ""labels"": [""Hallucination""]}]",pray reliefs continue decreasing,No hallucination,,[],,test
105_4432298.wav,7.920125,Okay.,you ok, Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you,"[{""text"": ""Thank you"", ""start"": 1, ""end"": 10, ""labels"": [""Hallucination""]}]",Thank you. Okay.,Hallucination or looping,Thank you,"[{""text"": ""Thank you"", ""start"": 0, ""end"": 9, ""labels"": [""Hallucination""]}]","Okay. Okay, so.",Hallucination or looping,Okay,"[{""text"": ""Okay"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",,No hallucination,,[],Thank you.,Hallucination or looping,Thank you,"[{""text"": ""Thank you"", ""start"": 0, ""end"": 9, ""labels"": [""Hallucination""]}]",Okay.,No hallucination,,[],okay,No hallucination,,[],,train
105_4453076.wav,0.780125,"Heri, can you take over?",can i,,No hallucination,,[], uh...,No hallucination,,[], captioning by volunteers,Hallucination or looping,captioning by volunteers,"[{""text"": ""captioning by volunteers"", ""start"": 1, ""end"": 25, ""labels"": [""Hallucination""]}]",[UH] can I?,No hallucination,,[],"Uh, can I, uh,",No hallucination,,[],"Ah, can I?",No hallucination,,[],Uh can I uh,No hallucination,,[],"Uh, can I…",No hallucination,,[],uh so my…,No hallucination,,[],,train
105_4468639.wav,2.2400625,"Uh, third, on Sonae MC.",3rd on sun amc," Sir, on SunIMC...",No hallucination,,[]," Third, on Sun AMC.",No hallucination,,[], Third on SunAMC.,No hallucination,,[],[UH] third on some AMC.,No hallucination,,[],"Third, on Sun IMC.",No hallucination,,[],Third on Son I M C.,No hallucination,,[],Uh third on Son IMC.,No hallucination,,[],"Uh, third on Sun AMC.",No hallucination,,[],uh third on sonae mc,No hallucination,,[],,train
105_4469075.wav,0.440125,Okay.,okay," Okay, that's it.",Hallucination or looping,that's it,"[{""text"": ""that's it"", ""start"": 7, ""end"": 16, ""labels"": [""Hallucination""]}]", Okay.,No hallucination,,[], Okay.,No hallucination,,[],Okay.,No hallucination,,[],Okay.,No hallucination,,[],Okay.,No hallucination,,[],Okay.,No hallucination,,[],Okay.,No hallucination,,[],okay,No hallucination,,[],,train
105_4469291.wav,10.2200625,"Uh, in, uh, projects such as, uh, bridging the digital divide, and connecting the socially important facilities.",in projects such as bridging the digital divide and connecting the socially important facilities, in projects such as bridging the digital divide and connecting the socially important facilities. Moving on.,Hallucination or looping,Moving on.,"[{""text"": ""Moving on."", ""start"": 99, ""end"": 109, ""labels"": [""Hallucination""]}]", in projects such as bridging the digital divide and connecting the socially important facilities.,No hallucination,,[], in projects such as bridging the digital divide and connecting the socially important facilities.,No hallucination,,[],In [UH] projects such as [UH] bridging the digital divide and connecting the socially important facilities. The.,Hallucination or looping,The,"[{""text"": ""The"", ""start"": 108, ""end"": 111, ""labels"": [""Hallucination""]}]",in projects such as bridging the digital divide and connecting the socially important facilities.,No hallucination,,[],,No hallucination,,[],In projects such as bridging the digital divide and connecting the socially important facilities.,No hallucination,,[],"Uh, in, uh, projects such as, uh, bridging the digital divide and connecting the socially important facilities.",No hallucination,,[],in projects such as bridging the digital divide and connecting the socially important facilities,No hallucination,,[],,train
105_4472895.wav,0.84,"<silence> Uh, hi.",[INAUDIBLE], formula. I hope you enjoyed it.,Hallucination or looping,hope you enjoyed it.,"[{""text"": ""hope you enjoyed it."", ""start"": 12, ""end"": 32, ""labels"": [""Hallucination""]}]", It's normal.,No hallucination,,[], It's normal ice cream.,Hallucination or looping,cream.,"[{""text"": ""cream."", ""start"": 17, ""end"": 23, ""labels"": [""Hallucination""]}]",The formula I.,Hallucination or looping,The,"[{""text"": ""The"", ""start"": 0, ""end"": 3, ""labels"": [""Hallucination""]}]",Carmela ice cream.,Hallucination or looping,cream,"[{""text"": ""cream"", ""start"": 12, ""end"": 17, ""labels"": [""Hallucination""]}]",Carmelite ice.,No hallucination,,[],Marvel ice.,Hallucination or looping,Marvel,"[{""text"": ""Marvel"", ""start"": 0, ""end"": 6, ""labels"": [""Hallucination""]}]",formula i,No hallucination,,[],normal ice cream,Hallucination or looping,cream,"[{""text"": ""cream"", ""start"": 11, ""end"": 16, ""labels"": [""Hallucination""]}]",,train
